Date,Exercise,Muscle_group,Sets,Reps,Weight,Duration,Note,Total_volume,
01/03/2023,Dumbbell Shoulder Press,Shoulders,1,10,35,,,350,
01/03/2023,Dumbbell Shoulder Press,Shoulders,2,10,35,,,350,
01/03/2023,Dumbbell Shoulder Press,Shoulders,3,10,35,,,350,
01/03/2023,Lat Raise,Shoulders,1,10,15,,,150,
01/03/2023,Lat Raise,Shoulders,2,10,15,,,150,
01/03/2023,Front Raise,Shoulders,1,10,15,,,150,
01/03/2023,Front Raise,Shoulders,2,10,15,,,150,
01/04/2023,Pull Up,Back,1,5,,,,0,
01/04/2023,Pull Up,Back,2,6,,,,0,
01/04/2023,Pull Up,Back,3,5,,,,0,
01/04/2023,Chin Up,Biceps,1,5,,,,0,
01/04/2023,Chin Up,Biceps,2,6,,,,0,
01/04/2023,Dips,Triceps,1,10,,,,0,
01/04/2023,Dips,Triceps,2,10,,,,0,
01/04/2023,Dips,Triceps,3,10,,,,0,
01/04/2023,Dips,Triceps,4,10,,,,0,
01/04/2023,Dips,Triceps,5,10,,,,0,
01/04/2023,Machine Lat Pull-Down,Back,1,10,50,,one arm,500,
01/04/2023,Machine Lat Pull-Down,Back,2,10,80,,one arm,800,
01/04/2023,Machine Lat Pull-Down,Back,3,10,90,,one arm,900,
01/04/2023,Machine Lat Pull-Down,Back,4,10,100,,one arm,1000,
01/04/2023,Machine Lat Pull-Down,Back,5,10,110,,one arm,1100,
01/04/2023,Machine Row,Back,1,10,50,,one arm,500,
01/04/2023,Machine Row,Back,2,10,80,,one arm,800,
01/04/2023,Machine Row,Back,3,10,90,,one arm,900,
01/04/2023,Machine Row,Back,4,10,100,,one arm,1000,
01/04/2023,Machine Row,Back,5,10,100,,one arm,1000,
01/04/2023,MTS Row,Back,1,10,30,,,300,
01/04/2023,MTS Row,Back,2,10,40,,,400,
01/04/2023,MTS Row,Back,3,10,40,,,400,
01/04/2023,MTS Row,Back,4,10,50,,,500,
01/04/2023,MTS Front Pull-Down,Back,1,10,30,,,300,
01/04/2023,MTS Front Pull-Down,Back,2,10,40,,,400,
01/04/2023,MTS Front Pull-Down,Back,3,10,40,,,400,
01/04/2023,MTS Front Pull-Down,Back,4,10,50,,,500,
01/04/2023,Lat Pull-down,Back,1,10,55,,,550,
01/04/2023,Lat Pull-down,Back,2,10,75,,,750,
01/04/2023,Lat Pull-down,Back,3,10,85,,,850,
01/04/2023,Lat Pull-down,Back,4,10,90,,,900,
01/04/2023,Bicep Curl,Biceps,1,10,15,,,150,
01/04/2023,Bicep Curl,Biceps,2,10,15,,,150,
01/04/2023,Cable Bar Biceps Curl,Biceps,1,10,20,,,200,
01/04/2023,Cable Bar Biceps Curl,Biceps,2,10,25,,,250,
01/04/2023,Cable Bar Biceps Curl,Biceps,3,10,30,,,300,
01/04/2023,Single Arm Tricep Pushdown / Extension,Triceps,1,10,15,,,150,
01/04/2023,Single Arm Tricep Pushdown / Extension,Triceps,2,10,20,,,200,
01/04/2023,Single Arm Tricep Pushdown / Extension,Triceps,3,10,20,,,200,
01/05/2023,Pull Up,Back,1,5,,,,0,
01/05/2023,Pull Up,Back,2,5,,,,0,
01/05/2023,Chin Up,Biceps,1,5,,,,0,
01/05/2023,Chin Up,Biceps,2,4,,,,0,
01/05/2023,Dips,Triceps,1,10,,,,0,
01/05/2023,Dips,Triceps,2,10,,,,0,
01/05/2023,Dips,Triceps,3,10,,,,0,
01/05/2023,Bicep Curl,Biceps,1,20,10,,,200,
01/05/2023,Bicep Curl,Biceps,2,20,10,,,200,
01/05/2023,Bicep Curl,Biceps,3,10,20,,,200,
01/05/2023,Bicep Curl,Biceps,4,10,20,,,200,
01/05/2023,Hammer Curl,Biceps,1,20,10,,,200,
01/05/2023,Hammer Curl,Biceps,2,20,10,,,200,
01/05/2023,Hammer Curl,Biceps,3,10,20,,,200,
01/05/2023,Hammer Curl,Biceps,4,10,20,,,200,
01/05/2023,Dumbbell Shrug,Back,1,10,40,,,400,
01/05/2023,Dumbbell Shrug,Back,2,10,40,,,400,
01/05/2023,Dumbbell Shrug,Back,3,10,40,,,400,
01/05/2023,Lat Raise,Shoulders,1,10,15,,,150,
01/05/2023,Lat Raise,Shoulders,2,10,15,,,150,
01/05/2023,Lat Raise,Shoulders,3,10,15,,,150,
01/05/2023,Front Raise,Shoulders,1,10,15,,,150,
01/05/2023,Front Raise,Shoulders,2,10,15,,,150,
01/05/2023,Front Raise,Shoulders,3,10,15,,,150,
01/05/2023,Cable Bar Biceps Curl,Biceps,1,10,30,,,300,
01/05/2023,Cable Bar Biceps Curl,Biceps,2,10,30,,,300,
01/05/2023,Cable Bar Biceps Curl,Biceps,3,10,30,,,300,
01/05/2023,Cable Straight-Bar Triceps Push-Down,Triceps,1,10,20,,,200,
01/05/2023,Cable Straight-Bar Triceps Push-Down,Triceps,2,10,30,,,300,
01/05/2023,Cable Straight-Bar Triceps Push-Down,Triceps,3,10,30,,,300,
01/06/2023,Pull Up,Back,1,5,,,,0,
01/06/2023,Pull Up,Back,2,5,,,,0,
01/06/2023,Chin Up,Biceps,1,5,,,,0,
01/06/2023,Chin Up,Biceps,2,5,,,,0,
01/06/2023,Dips,Triceps,1,10,,,,0,
01/06/2023,Dips,Triceps,2,10,,,,0,
01/06/2023,Dips,Triceps,3,10,,,,0,
01/06/2023,Dips,Triceps,4,10,,,,0,
01/06/2023,Dumbbell Bench Press,Chest,1,10,35,,,350,
01/06/2023,Dumbbell Bench Press,Chest,2,10,45,,,450,
01/06/2023,Dumbbell Bench Press,Chest,3,10,45,,,450,
01/06/2023,Dumbbell Bench Press,Chest,4,10,45,,,450,
01/06/2023,Dumbbell Incline Bench Press,Chest,1,10,35,,,350,
01/06/2023,Dumbbell Incline Bench Press,Chest,2,10,45,,,450,
01/06/2023,Dumbbell Incline Bench Press,Chest,3,10,45,,,450,
01/06/2023,Dumbbell Incline Bench Press,Chest,4,10,45,,,450,
01/06/2023,Dumbbell Shoulder Press,Shoulders,1,10,35,,,350,
01/06/2023,Dumbbell Shoulder Press,Shoulders,2,10,45,,,450,
01/06/2023,Dumbbell Shoulder Press,Shoulders,3,10,45,,,450,
01/06/2023,Dumbbell Shoulder Press,Shoulders,4,10,45,,,450,
01/06/2023,Dumbbell Shrug,Back,1,10,8,,,80,
01/06/2023,Dumbbell Shrug,Back,2,10,8,,,80,
01/06/2023,Dumbbell Shrug,Back,3,10,8,,,80,
01/06/2023,Lat Raise,Shoulders,1,10,8,,,80,
01/06/2023,Lat Raise,Shoulders,2,10,8,,,80,
01/06/2023,Lat Raise,Shoulders,3,10,8,,,80,
01/06/2023,Front Raise,Shoulders,1,10,8,,,80,
01/06/2023,Front Raise,Shoulders,2,10,8,,,80,
01/06/2023,Front Raise,Shoulders,3,10,8,,,80,
01/06/2023,Machine Butterfly,Chest,1,10,50,,,500,
01/06/2023,Machine Butterfly,Chest,2,10,50,,,500,
01/06/2023,Machine Butterfly,Chest,3,10,60,,,600,
01/06/2023,Machine Butterfly,Chest,4,10,50,,,500,
01/07/2023,Leg Extension,Quadriceps,1,10,40,,both legs,400,
01/07/2023,Leg Extension,Quadriceps,2,10,50,,both legs,500,
01/07/2023,Leg Extension,Quadriceps,3,10,20,,one leg,200,
01/07/2023,Leg Extension,Quadriceps,4,10,25,,one leg,250,
01/07/2023,Leg Extension,Quadriceps,5,10,30,,one leg,300,
01/07/2023,Leg Extension,Quadriceps,6,10,60,,both legs,600,
01/07/2023,Leg Curl,Glutes_Hamstrings,1,10,30,,both legs,300,
01/07/2023,Leg Curl,Glutes_Hamstrings,2,10,20,,one leg,200,
01/07/2023,Leg Curl,Glutes_Hamstrings,3,10,20,,one leg,200,
01/07/2023,Leg Curl,Glutes_Hamstrings,4,10,20,,one leg,200,
01/07/2023,Leg Curl,Glutes_Hamstrings,5,10,20,,one leg,200,
01/07/2023,Leg Press,Quadriceps,1,10,50,,,500,
01/07/2023,Leg Press,Quadriceps,2,10,100,,,1000,
01/07/2023,Leg Press,Quadriceps,3,10,110,,,1100,
01/07/2023,Leg Press,Quadriceps,4,10,120,,,1200,
01/08/2023,Machine Row,Back,1,,50,,one arm,0,
01/08/2023,Machine Row,Back,2,,80,,one arm,0,
01/08/2023,Machine Row,Back,3,,80,,both arms,0,
01/08/2023,Machine Row,Back,4,,90,,one arm,0,
01/08/2023,Machine Row,Back,5,,90,,both arms,0,
01/08/2023,Machine Row,Back,6,,100,,one arm,0,
01/08/2023,Machine Row,Back,7,,100,,both arms,0,
01/08/2023,Machine Lat Pull-Down,Back,1,,50,,,0,
01/08/2023,Machine Lat Pull-Down,Back,2,,80,,,0,
01/08/2023,Machine Lat Pull-Down,Back,3,,80,,,0,
01/08/2023,Machine Lat Pull-Down,Back,4,,90,,,0,
01/08/2023,Machine Lat Pull-Down,Back,5,,90,,,0,
01/08/2023,Machine Lat Pull-Down,Back,6,,100,,,0,
01/08/2023,Machine Lat Pull-Down,Back,7,,100,,,0,
01/08/2023,MTS Row,Back,1,,30,,one arm,0,
01/08/2023,MTS Row,Back,2,,30,,both arms,0,
01/08/2023,MTS Row,Back,3,,40,,one arm,0,
01/08/2023,MTS Row,Back,4,,40,,both arms,0,
01/08/2023,MTS Row,Back,5,,50,,one arm,0,
01/08/2023,MTS Row,Back,6,,50,,both arms,0,
01/08/2023,MTS Front Pull-Down,Back,1,,30,,one arm,0,
01/08/2023,MTS Front Pull-Down,Back,2,,30,,both arms,0,
01/08/2023,MTS Front Pull-Down,Back,3,,40,,one arm,0,
01/08/2023,MTS Front Pull-Down,Back,4,,40,,both arms,0,
01/08/2023,MTS Front Pull-Down,Back,5,,50,,one arm,0,
01/08/2023,MTS Front Pull-Down,Back,6,,50,,both arms,0,
01/09/2023,Note,Note,,,,,"Went to gym, forgot to record workout.",0,
01/10/2023,Note,Note,,,,,"Went to gym, forgot to record workout.",0,
01/11/2023,Note,Note,,,,,"Went to gym, forgot to record workout.",0,
01/12/2023,Note,Note,,,,,"Went to gym, forgot to record workout.",0,
01/15/2023,Pull Up,Back,1,5,,,,0,
01/15/2023,Pull Up,Back,2,5,,,,0,
01/15/2023,Chin Up,Biceps,1,5,,,,0,
01/15/2023,Chin Up,Biceps,2,5,,,,0,
01/15/2023,Dips,Triceps,1,10,,,,0,
01/15/2023,Dips,Triceps,2,10,,,,0,
01/15/2023,Dips,Triceps,3,10,,,,0,
01/15/2023,Dips,Triceps,4,10,,,,0,
01/15/2023,Dumbbell Bench Press,Chest,1,10,35,,,350,
01/15/2023,Dumbbell Bench Press,Chest,2,10,45,,,450,
01/15/2023,Dumbbell Bench Press,Chest,3,10,35,,,350,
01/15/2023,Dumbbell Bench Press,Chest,4,10,45,,,450,
01/15/2023,Dumbbell Bench Press,Chest,5,10,45,,,450,
01/15/2023,Dumbbell Incline Bench Press,Chest,1,10,35,,,350,
01/15/2023,Dumbbell Incline Bench Press,Chest,2,10,45,,,450,
01/15/2023,Dumbbell Incline Bench Press,Chest,3,10,35,,,350,
01/15/2023,Dumbbell Incline Bench Press,Chest,4,10,45,,,450,
01/15/2023,Dumbbell Shoulder Press,Shoulders,1,10,35,,,350,
01/15/2023,Dumbbell Shoulder Press,Shoulders,2,10,45,,,450,
01/15/2023,Dumbbell Shoulder Press,Shoulders,3,10,35,,,350,
01/15/2023,Dumbbell Shoulder Press,Shoulders,4,10,45,,,450,
01/15/2023,Dumbbell Overhead Triceps Extension,Triceps,1,10,35,,,350,
01/15/2023,Dumbbell Overhead Triceps Extension,Triceps,2,10,35,,,350,
01/15/2023,Dumbbell Overhead Triceps Extension,Triceps,3,10,45,,,450,
01/17/2023,Leg Press,Quadriceps,1,10,50,,,500,
01/17/2023,Leg Press,Quadriceps,2,12,80,,,960,
01/17/2023,Leg Press,Quadriceps,3,15,100,,,1500,
01/17/2023,Leg Press,Quadriceps,4,15,120,,,1800,
01/17/2023,Leg Press,Quadriceps,5,10,140,,,1400,
01/17/2023,Leg Extension,Quadriceps,1,10,30,,both legs,300,
01/17/2023,Leg Extension,Quadriceps,2,10,20,,one leg,200,
01/17/2023,Leg Extension,Quadriceps,3,10,25,,one leg,250,
01/17/2023,Leg Extension,Quadriceps,4,10,30,,one leg,300,
01/17/2023,Leg Extension,Quadriceps,5,10,50,,both legs,500,
01/17/2023,Leg Extension,Quadriceps,6,10,70,,both legs,700,
01/17/2023,Leg Curl,Glutes_Hamstrings,1,10,20,,one leg,200,
01/17/2023,Leg Curl,Glutes_Hamstrings,2,10,20,,one leg,200,
01/17/2023,Leg Curl,Glutes_Hamstrings,3,10,20,,one leg,200,
01/17/2023,Leg Curl,Glutes_Hamstrings,4,10,20,,one leg,200,
01/17/2023,Leg Curl,Glutes_Hamstrings,5,10,25,,one leg,250,
01/17/2023,Machine Calf Raise,Calves,1,10,40,,,400,
01/17/2023,Machine Calf Raise,Calves,2,10,40,,,400,
01/17/2023,Machine Calf Raise,Calves,3,10,50,,,500,
01/17/2023,Machine Calf Raise,Calves,4,10,50,,,500,
01/17/2023,Machine Calf Raise,Calves,5,10,60,,,600,
01/17/2023,Dumbbell Shoulder Press,Shoulders,1,10,35,,,350,
01/17/2023,Dumbbell Shoulder Press,Shoulders,2,10,35,,,350,
01/17/2023,Dumbbell Shoulder Press,Shoulders,3,10,40,,,400,
01/17/2023,Dumbbell Shoulder Press,Shoulders,4,10,40,,,400,
01/17/2023,Dumbbell Shoulder Press,Shoulders,5,10,40,,,400,
01/17/2023,Lat Raise,Shoulders,1,10,15,,,150,
01/17/2023,Lat Raise,Shoulders,2,10,15,,,150,
01/17/2023,Lat Raise,Shoulders,3,10,15,,,150,
01/17/2023,Front Raise,Shoulders,1,10,15,,,150,
01/17/2023,Front Raise,Shoulders,2,10,15,,,150,
01/17/2023,Front Raise,Shoulders,3,10,15,,,150,
01/17/2023,Dumbbell Shrug,Back,1,10,35,,,350,
01/17/2023,Dumbbell Shrug,Back,2,10,35,,,350,
01/17/2023,Dumbbell Shrug,Back,3,10,35,,,350,
01/17/2023,Dumbbell Shrug,Back,4,10,35,,,350,
01/18/2023,Note,Note,,,,,"Went to gym, forgot to record workout.",0,
01/23/2023,Lat Raise,Shoulders,1,10,15,,,150,
01/23/2023,Lat Raise,Shoulders,2,10,15,,,150,
01/23/2023,Lat Raise,Shoulders,3,10,15,,,150,
01/23/2023,Front Raise,Shoulders,1,10,15,,,150,
01/23/2023,Front Raise,Shoulders,2,10,15,,,150,
01/23/2023,Front Raise,Shoulders,3,10,15,,,150,
01/23/2023,Dumbbell Shrug,Back,1,10,30,,,300,
01/23/2023,Dumbbell Shrug,Back,2,10,30,,,300,
01/23/2023,Dumbbell Shrug,Back,3,10,30,,,300,
01/23/2023,Dumbbell Shrug,Back,4,10,30,,,300,
01/23/2023,Leg Press,Quadriceps,1,10,50,,,500,
01/23/2023,Leg Press,Quadriceps,2,15,80,,,1200,
01/23/2023,Leg Press,Quadriceps,3,15,90,,,1350,
01/23/2023,Leg Press,Quadriceps,4,10,100,,,1000,
01/23/2023,Leg Extension,Quadriceps,1,10,30,,both legs,300,
01/23/2023,Leg Extension,Quadriceps,2,10,30,,one leg,300,
01/23/2023,Leg Extension,Quadriceps,3,10,30,,one leg,300,
01/23/2023,Leg Extension,Quadriceps,4,10,50,,one leg,500,
01/23/2023,Leg Extension,Quadriceps,5,10,50,,both legs,500,
01/22/2023,Pull Up,Back,1,5,,,,0,
01/22/2023,Pull Up,Back,2,6,,,,0,
01/22/2023,Chin Up,Biceps,1,5,,,,0,
01/22/2023,Chin Up,Biceps,2,6,,,,0,
01/22/2023,Dumbbell Incline Bench Biceps Curl,Biceps,1,10,15,,,150,
01/22/2023,Dumbbell Incline Bench Biceps Curl,Biceps,2,10,15,,,150,
01/22/2023,Dumbbell Incline Bench Biceps Curl,Biceps,3,10,15,,,150,
01/22/2023,Ez Barbell Bicep Curl,Biceps,1,10,40,,,400,
01/22/2023,Ez Barbell Bicep Curl,Biceps,2,10,40,,,400,
01/22/2023,Ez Barbell Bicep Curl,Biceps,3,10,40,,,400,
01/22/2023,Cable Bar Biceps Curl,Biceps,1,10,20,,,200,
01/22/2023,Cable Bar Biceps Curl,Biceps,2,10,25,,,250,
01/22/2023,Cable Bar Biceps Curl,Biceps,3,10,25,,,250,
01/22/2023,Cable Bar Biceps Curl,Biceps,4,10,20,,,200,
01/22/2023,Machine Lat Pull-Down,Back,1,10,50,,both arms,500,
01/22/2023,Machine Lat Pull-Down,Back,2,10,80,,one arm,800,
01/22/2023,Machine Lat Pull-Down,Back,3,10,90,,one arm,900,
01/22/2023,Machine Lat Pull-Down,Back,4,10,100,,one arm,1000,
01/22/2023,Machine Lat Pull-Down,Back,5,5,100,,both arms,500,
01/22/2023,Machine Row,Back,1,10,50,,both arms,500,
01/22/2023,Machine Row,Back,2,10,80,,one arm,800,
01/22/2023,Machine Row,Back,3,10,90,,one arm,900,
01/22/2023,Machine Row,Back,4,10,100,,one arm,1000,
01/22/2023,Machine Row,Back,5,5,100,,both arms,500,
01/22/2023,Machine Rear Delt (Reverse) Fly,Back,1,10,40,,,400,
01/22/2023,Machine Rear Delt (Reverse) Fly,Back,2,10,50,,,500,
01/22/2023,Machine Rear Delt (Reverse) Fly,Back,3,10,40,,,400,
01/22/2023,Machine Rear Delt (Reverse) Fly,Back,4,10,50,,,500,
01/22/2023,MTS Front Pull-Down,Back,1,10,30,,,300,
01/22/2023,MTS Front Pull-Down,Back,2,10,40,,,400,
01/22/2023,MTS Front Pull-Down,Back,3,10,50,,,500,
01/22/2023,MTS Front Pull-Down,Back,4,8,60,,,480,
01/21/2023,Note,Note,,,,,"Went to gym, forgot to record workout.",0,
01/26/2023,Note,Note,,,,,"Went to gym, forgot to record workout.",0,
01/30/2023,Pull up,Back,1,5,,,,0,
01/30/2023,Pull up,Back,2,6,,,,0,
01/30/2023,Pull up,Back,3,5,,,,0,
01/30/2023,Chin up,Biceps,1,5,,,,0,
01/30/2023,Chin up,Biceps,2,6,,,,0,
01/30/2023,Chin up,Biceps,3,5,,,,0,
01/30/2023,Dips,Triceps,1,10,,,,0,
01/30/2023,Dips,Triceps,2,10,,,,0,
01/30/2023,Dips,Triceps,3,10,,,,0,
01/30/2023,Dips,Triceps,4,10,,,,0,
01/30/2023,Dips,Triceps,5,10,,,,0,
01/30/2023,Dips,Triceps,6,10,,,,0,
01/30/2023,Lat Pull-down,Back,1,10,75,,,750,
01/30/2023,Lat Pull-down,Back,2,10,80,,,800,
01/30/2023,Lat Pull-down,Back,3,10,90,,,900,
01/30/2023,Lat Pull-down,Back,4,10,80,,,800,
01/30/2023,Lat Pull-down,Back,5,10,70,,,700,
01/30/2023,Machine Row,Back,1,10,50,,both arms,500,
01/30/2023,Machine Row,Back,2,10,80,,one arm,800,
01/30/2023,Machine Row,Back,3,10,80,,both arms,800,
01/30/2023,Machine Row,Back,4,10,90,,one arm,900,
01/30/2023,Machine Row,Back,5,10,100,,one arm,1000,
01/30/2023,MTS Front Pull-Down,Back,1,10,30,,,300,
01/30/2023,MTS Front Pull-Down,Back,2,10,30,,,300,
01/30/2023,MTS Front Pull-Down,Back,3,10,40,,,400,
01/30/2023,MTS Front Pull-Down,Back,4,10,50,,,500,
01/30/2023,Machine Rear Delt (Reverse) Fly,Back,1,10,40,,,400,
01/30/2023,Machine Rear Delt (Reverse) Fly,Back,2,10,50,,,500,
01/30/2023,Machine Rear Delt (Reverse) Fly,Back,3,10,40,,,400,
01/30/2023,Machine Rear Delt (Reverse) Fly,Back,4,10,50,,,500,
02/05/2023,Push Up,Chest,1,10,,,Parallette Push-Up,0,
02/05/2023,Push Up,Chest,2,10,,,Parallette Push-Up,0,
02/05/2023,Push Up,Chest,3,10,,,Parallette Push-Up,0,
02/05/2023,Push Up,Chest,4,10,,,,0,
02/05/2023,Push Up,Chest,5,10,,,,0,
02/07/2023,Pull up,Back,1,5,,,,0,
02/07/2023,Pull up,Back,2,5,25,,,125,
02/07/2023,Pull up,Back,3,5,10,,,50,
02/07/2023,Chin up,Biceps,1,5,,,,0,
02/07/2023,Chin up,Biceps,2,5,25,,,125,
02/07/2023,Chin up,Biceps,3,5,10,,,50,
02/07/2023,Dips,Triceps,1,10,,,,0,
02/07/2023,Dips,Triceps,2,8,25,,,200,
02/07/2023,Dips,Triceps,3,6,25,,,150,
02/07/2023,Dips,Triceps,4,8,10,,,80,
02/07/2023,Barbell Flat Bench Press,Chest,1,10,45,,,450,
02/07/2023,Barbell Flat Bench Press,Chest,2,10,65,,,650,
02/07/2023,Barbell Flat Bench Press,Chest,3,5,95,,,475,
02/07/2023,Barbell Flat Bench Press,Chest,4,5,135,,,675,
02/07/2023,Barbell Flat Bench Press,Chest,5,2,135,,,270,
02/07/2023,Dumbbell Incline Bench Press,Chest,1,10,35,,,350,
02/07/2023,Dumbbell Incline Bench Press,Chest,2,10,35,,,350,
02/07/2023,Dumbbell Incline Bench Press,Chest,3,10,35,,,350,
02/07/2023,Dumbbell Incline Bench Press,Chest,4,10,35,,,350,
02/07/2023,Dumbbell Shoulder Press,Shoulders,1,10,35,,,350,
02/07/2023,Dumbbell Shoulder Press,Shoulders,2,10,35,,,350,
02/07/2023,Dumbbell Shoulder Press,Shoulders,3,10,35,,,350,
02/07/2023,Dumbbell Shoulder Press,Shoulders,4,10,35,,,350,
02/07/2023,Machine Butterfly,Chest,1,10,50,,,500,
02/07/2023,Machine Butterfly,Chest,2,10,70,,,700,
02/07/2023,Machine Butterfly,Chest,3,10,70,,,700,
02/07/2023,Machine Butterfly,Chest,4,10,50,,,500,
02/07/2023,Machine Butterfly,Chest,5,10,50,,,500,
02/09/2023,Pull up,Back,1,5,,,,0,
02/09/2023,Pull up,Back,2,5,,,,0,
02/09/2023,Pull up,Back,3,5,,,,0,
02/09/2023,Chin up,Biceps,1,5,,,,0,
02/09/2023,Chin up,Biceps,2,5,,,,0,
02/09/2023,Chin up,Biceps,3,5,,,,0,
02/09/2023,Dumbbell Shoulder Press,Shoulders,1,10,35,,,350,
02/09/2023,Dumbbell Shoulder Press,Shoulders,2,10,35,,,350,
02/09/2023,Dumbbell Shoulder Press,Shoulders,3,10,35,,,350,
02/09/2023,Dumbbell Shoulder Press,Shoulders,4,10,35,,,350,
02/09/2023,Dumbbell Incline Bench Biceps Curl,Biceps,1,10,15,,,150,
02/09/2023,Dumbbell Incline Bench Biceps Curl,Biceps,2,10,15,,,150,
02/09/2023,Dumbbell Incline Bench Biceps Curl,Biceps,3,10,15,,,150,
02/09/2023,Lat Raise,Shoulders,1,10,15,,,150,
02/09/2023,Lat Raise,Shoulders,2,10,15,,,150,
02/09/2023,Lat Raise,Shoulders,3,10,15,,,150,
02/09/2023,Front Raise,Shoulders,1,10,15,,,150,
02/09/2023,Front Raise,Shoulders,2,10,15,,,150,
02/09/2023,Front Raise,Shoulders,3,10,15,,,150,
02/20/2023,Push Up,Chest,1,10,,,Parallette Push-Up,0,
02/20/2023,Push Up,Chest,2,10,,,Parallette Push-Up,0,
02/20/2023,Push Up,Chest,3,10,,,,0,
02/20/2023,Push Up,Chest,4,10,,,,0,
02/20/2023,Push Up,Chest,5,10,,,,0,
02/20/2023,Squat,Quadriceps,1,25,,,,0,
02/20/2023,Squat,Quadriceps,2,25,,,,0,
02/20/2023,Lying Leg Raise,Abs,1,20,,,,0,
02/20/2023,Lying Leg Raise,Abs,2,20,,,,0,
02/20/2023,Sit-Up,Abs,1,20,,,,0,
02/20/2023,Sit-Up,Abs,2,20,,,,0,
02/26/2023,Pull Up,Back,1,5,,,,0,
02/26/2023,Pull Up,Back,2,5,,,,0,
02/26/2023,Pull Up,Back,3,5,,,,0,
02/26/2023,Chin Up,Biceps,1,5,,,,0,
02/26/2023,Chin Up,Biceps,2,4,,,,0,
02/26/2023,Dumbbell Bench Press,Chest,1,10,30,,,300,
02/26/2023,Dumbbell Bench Press,Chest,2,10,40,,,400,
02/26/2023,Dumbbell Bench Press,Chest,3,10,45,,,450,
02/26/2023,Dumbbell Bench Press,Chest,4,10,50,,,500,
02/26/2023,Dumbbell Bench Press,Chest,5,10,50,,,500,
02/26/2023,Dumbbell Incline Bench Press,Chest,1,10,45,,,450,
02/26/2023,Dumbbell Incline Bench Press,Chest,2,10,45,,,450,
02/26/2023,Dumbbell Incline Bench Press,Chest,3,10,45,,,450,
02/26/2023,Dumbbell Incline Bench Press,Chest,4,10,45,,,450,
02/26/2023,Dumbbell Row,Back,1,10,45,,,450,
02/26/2023,Dumbbell Row,Back,2,10,45,,,450,
02/26/2023,Dumbbell Row,Back,3,10,45,,,450,
02/26/2023,Machine Lat Pull-Down,Back,1,10,70,,,700,
02/26/2023,Machine Lat Pull-Down,Back,2,10,80,,,800,
02/26/2023,Machine Lat Pull-Down,Back,3,10,90,,,900,
02/26/2023,Machine Lat Pull-Down,Back,4,10,120,,,1200,
02/26/2023,Machine Row,Back,1,10,50,,,500,
02/26/2023,Machine Row,Back,2,10,80,,,800,
02/26/2023,Machine Row,Back,3,10,90,,,900,
02/24/2023,Note,Note,,,,,"Went to gym, forgot to record workout.",0,
02/23/2023,Note,Note,,,,,"Went to gym, forgot to record workout.",0,
02/21/2023,Note,Note,,,,,"Went to gym, forgot to record workout.",0,
02/27/2023,Note,Note,,,,,"Went to gym, forgot to record workout.",0,
02/28/2023,Pull Up,Back,1,5,,,,0,
02/28/2023,Pull Up,Back,2,5,10,,,50,
02/28/2023,Pull Up,Back,3,3,25,,,75,
02/28/2023,Pull Up,Back,4,5,,,,0,
02/28/2023,Chin Up,Biceps,1,6,,,,0,
02/28/2023,Dips,Triceps,1,8,,,,0,
02/28/2023,Dips,Triceps,2,8,,,,0,
02/28/2023,Dips,Triceps,3,10,,,,0,
02/28/2023,Dips,Triceps,4,10,,,,0,
02/28/2023,Barbell Flat Bench Press,Chest,1,10,45,,,450,
02/28/2023,Barbell Flat Bench Press,Chest,2,5,65,,,325,
02/28/2023,Barbell Flat Bench Press,Chest,3,5,95,,,475,
02/28/2023,Barbell Flat Bench Press,Chest,4,5,115,,,575,
02/28/2023,Barbell Flat Bench Press,Chest,5,5,135,,,675,
02/28/2023,Barbell Flat Bench Press,Chest,6,3,155,,,465,
02/28/2023,Barbell Incline Bench Press,Chest,1,10,45,,,450,
02/28/2023,Barbell Incline Bench Press,Chest,2,8,65,,,520,
02/28/2023,Barbell Incline Bench Press,Chest,3,6,95,,,570,
02/28/2023,Barbell Incline Bench Press,Chest,4,3,135,,,405,
02/28/2023,Dumbbell Bench Press,Chest,1,10,40,,,400,
02/28/2023,Dumbbell Bench Press,Chest,2,10,40,,,400,
02/28/2023,Dumbbell Bench Press,Chest,3,10,40,,,400,
02/28/2023,Dumbbell Bench Press,Chest,4,10,40,,,400,
02/28/2023,Machine Butterfly,Chest,1,10,55,,,550,
02/28/2023,Machine Butterfly,Chest,2,10,70,,,700,
02/28/2023,Machine Butterfly,Chest,3,10,70,,,700,
02/28/2023,Machine Butterfly,Chest,4,10,70,,,700,
03/02/2023,Pull Up,Back,1,8,,,,0,
03/02/2023,Pull Up,Back,2,6,,,,0,
03/02/2023,Pull Up,Back,3,6,,,,0,
03/02/2023,Pull Up,Back,4,5,,,,0,
03/02/2023,Chin Up,Biceps,1,6,,,,0,
03/02/2023,Dips,Triceps,1,10,,,,0,
03/02/2023,Dips,Triceps,2,8,,,,0,
03/02/2023,Dips,Triceps,3,8,,,,0,
03/02/2023,Dips,Triceps,4,6,,,,0,
03/02/2023,Dumbbell Shoulder Press,Shoulders,1,10,40,,,400,
03/02/2023,Dumbbell Shoulder Press,Shoulders,2,8,40,,,320,
03/02/2023,Dumbbell Shoulder Press,Shoulders,3,8,40,,,320,
03/02/2023,Dumbbell Shoulder Press,Shoulders,4,8,40,,,320,
03/02/2023,Dumbbell Row,Back,1,10,40,,One arm,400,
