Date,Exercise,Muscle,Sets,Reps,Weight,Duration,Note
1/4/2023,Single Arm Tricep Pushdown,Triceps,1,10,15,,
1/4/2023,Single Arm Tricep Pushdown,Triceps,2,10,20,,
1/4/2023,Single Arm Tricep Pushdown,Triceps,3,10,20,,
1/5/2023,Pull-ups,Calisthenics,1,5,,,
1/5/2023,Pull-ups,Calisthenics,2,5,,,
1/5/2023,Chin-ups,Calisthenics,1,5,,,
1/5/2023,Chin-ups,Calisthenics,2,4,,,
1/5/2023,Dips,Calisthenics,1,10,,,
1/5/2023,Dips,Calisthenics,2,10,,,
1/5/2023,Dips,Calisthenics,3,10,,,
1/5/2023,Bicep Curls,Biceps,1,20,10,,
1/5/2023,Bicep Curls,Biceps,2,20,10,,
1/5/2023,Bicep Curls,Biceps,3,10,20,,
1/5/2023,Bicep Curls,Biceps,4,10,20,,
1/5/2023,Hammer Curls,Biceps,1,20,10,,
1/5/2023,Hammer Curls,Biceps,2,20,10,,
1/5/2023,Hammer Curls,Biceps,3,10,20,,
1/5/2023,Hammer Curls,Biceps,4,10,20,,
1/5/2023,Dumbbell Shrugs,Back,1,10,40,,
1/5/2023,Dumbbell Shrugs,Back,2,10,40,,
1/5/2023,Dumbbell Shrugs,Back,3,10,40,,
1/5/2023,Lateral Raises,Shoulders,1,10,15,,
1/5/2023,Lateral Raises,Shoulders,2,10,15,,
1/5/2023,Lateral Raises,Shoulders,3,10,15,,
1/5/2023,Front Raises,Shoulders,1,10,15,,
1/5/2023,Front Raises,Shoulders,2,10,15,,
1/5/2023,Front Raises,Shoulders,3,10,15,,
1/5/2023,Cable Bar Biceps Curls,Biceps,1,10,30,,
1/5/2023,Cable Bar Biceps Curls,Biceps,2,10,30,,
1/5/2023,Cable Bar Biceps Curls,Biceps,3,10,30,,
1/5/2023,Cable Straight-Bar Triceps Push-Down,Triceps,1,10,20,,
1/5/2023,Cable Straight-Bar Triceps Push-Down,Triceps,2,10,30,,
1/5/2023,Cable Straight-Bar Triceps Push-Down,Triceps,3,10,30,,
1/6/2023,Pull-ups,Calisthenics,1,5,,,
1/6/2023,Pull-ups,Calisthenics,2,5,,,
1/6/2023,Chin-ups,Calisthenics,1,5,,,
1/6/2023,Chin-ups,Calisthenics,2,5,,,
1/6/2023,Dips,Calisthenics,1,10,,,
1/6/2023,Dips,Calisthenics,2,10,,,
1/6/2023,Dips,Calisthenics,3,10,,,
1/6/2023,Dips,Calisthenics,4,10,,,
1/6/2023,Dumbbell Bench Press,Chest,1,10,35,,
1/6/2023,Dumbbell Bench Press,Chest,2,10,45,,
1/6/2023,Dumbbell Bench Press,Chest,3,10,45,,
1/6/2023,Dumbbell Bench Press,Chest,4,10,45,,
1/6/2023,Dumbbell Incline Bench Press,Chest,1,10,35,,
1/6/2023,Dumbbell Incline Bench Press,Chest,2,10,45,,
1/6/2023,Dumbbell Incline Bench Press,Chest,3,10,45,,
1/6/2023,Dumbbell Incline Bench Press,Chest,4,10,45,,
1/6/2023,Dumbbell Shoulder Press,Shoulders,1,10,35,,
1/6/2023,Dumbbell Shoulder Press,Shoulders,2,10,45,,
1/6/2023,Dumbbell Shoulder Press,Shoulders,3,10,45,,
1/6/2023,Dumbbell Shoulder Press,Shoulders,4,10,45,,
1/6/2023,Dumbbell Shrugs,Back,1,10,8,,
1/6/2023,Dumbbell Shrugs,Back,2,10,8,,
1/6/2023,Dumbbell Shrugs,Back,3,10,8,,
1/6/2023,Lateral Raises,Shoulders,1,10,8,,
1/6/2023,Lateral Raises,Shoulders,2,10,8,,
1/6/2023,Lateral Raises,Shoulders,3,10,8,,
1/6/2023,Front Raises,Shoulders,1,10,8,,
1/6/2023,Front Raises,Shoulders,2,10,8,,
1/6/2023,Front Raises,Shoulders,3,10,8,,
1/6/2023,Machine Butterfly,Chest,1,10,50,,
1/6/2023,Machine Butterfly,Chest,2,10,50,,
1/6/2023,Machine Butterfly,Chest,3,10,60,,
1/6/2023,Machine Butterfly,Chest,4,10,50,,
1/7/2023,Leg Extensions,Quadriceps,1,10,40,,both legs
1/7/2023,Leg Extensions,Quadriceps,2,10,50,,both legs
1/7/2023,Leg Extensions,Quadriceps,3,10,20,,one leg
1/7/2023,Leg Extensions,Quadriceps,4,10,25,,one leg
1/7/2023,Leg Extensions,Quadriceps,5,10,30,,one leg
1/7/2023,Leg Extensions,Quadriceps,6,10,60,,both legs
1/7/2023,Leg Curls,Glutes_Hamstrings,1,10,30,,both legs
1/7/2023,Leg Curls,Glutes_Hamstrings,2,10,20,,one leg
1/7/2023,Leg Curls,Glutes_Hamstrings,3,10,20,,one leg
1/7/2023,Leg Curls,Glutes_Hamstrings,4,10,20,,one leg
1/7/2023,Leg Curls,Glutes_Hamstrings,5,10,20,,one leg
1/7/2023,Leg Press,Quadriceps,1,10,50,,
1/7/2023,Leg Press,Quadriceps,2,10,100,,
1/7/2023,Leg Press,Quadriceps,3,10,110,,
1/7/2023,Leg Press,Quadriceps,4,10,120,,
1/8/2023,Machine Row,Back,1,8,50,,one arm
1/8/2023,Machine Row,Back,2,8,80,,one arm
1/8/2023,Machine Row,Back,3,8,80,,both arms
1/8/2023,Machine Row,Back,4,8,90,,one arm
1/8/2023,Machine Row,Back,5,8,90,,both arms
1/8/2023,Machine Row,Back,6,8,100,,one arm
1/8/2023,Machine Row,Back,7,8,100,,both arms
1/8/2023,Machine Lat Pulldown,Back,1,8,50,,
1/8/2023,Machine Lat Pulldown,Back,2,8,80,,
1/8/2023,Machine Lat Pulldown,Back,3,8,80,,
1/8/2023,Machine Lat Pulldown,Back,4,8,90,,
1/8/2023,Machine Lat Pulldown,Back,5,8,90,,
1/8/2023,Machine Lat Pulldown,Back,6,8,100,,
1/8/2023,Machine Lat Pulldown,Back,7,8,100,,
1/8/2023,MTS Row,Back,1,8,30,,one arm
1/8/2023,MTS Row,Back,2,8,30,,both arms
1/8/2023,MTS Row,Back,3,8,40,,one arm
1/8/2023,MTS Row,Back,4,8,40,,both arms
1/8/2023,MTS Row,Back,5,8,50,,one arm
1/8/2023,MTS Row,Back,6,8,50,,both arms
1/8/2023,MTS Front Pull-Down,Back,1,8,30,,one arm
1/8/2023,MTS Front Pull-Down,Back,2,8,30,,both arms
1/8/2023,MTS Front Pull-Down,Back,3,8,40,,one arm
1/8/2023,MTS Front Pull-Down,Back,4,8,40,,both arms
1/8/2023,MTS Front Pull-Down,Back,5,8,50,,one arm
1/8/2023,MTS Front Pull-Down,Back,6,8,50,,both arms
1/9/2023,Unrecorded Session,Record,1,1,,,
1/10/2023,Unrecorded Session,Record,1,1,,,
1/11/2023,Unrecorded Session,Record,1,1,,,
1/12/2023,Unrecorded Session,Record,1,1,,,
1/15/2023,Pull-ups,Calisthenics,1,5,,,
1/15/2023,Pull-ups,Calisthenics,2,5,,,
1/15/2023,Chin-ups,Calisthenics,1,5,,,
1/15/2023,Chin-ups,Calisthenics,2,5,,,
1/15/2023,Dips,Calisthenics,1,10,,,
1/15/2023,Dips,Calisthenics,2,10,,,
1/15/2023,Dips,Calisthenics,3,10,,,
1/15/2023,Dips,Calisthenics,4,10,,,
1/15/2023,Dumbbell Bench Press,Chest,1,10,35,,
1/15/2023,Dumbbell Bench Press,Chest,2,10,45,,
1/15/2023,Dumbbell Bench Press,Chest,3,10,35,,
1/15/2023,Dumbbell Bench Press,Chest,4,10,45,,
1/15/2023,Dumbbell Bench Press,Chest,5,10,45,,
1/15/2023,Dumbbell Incline Bench Press,Chest,1,10,35,,
1/15/2023,Dumbbell Incline Bench Press,Chest,2,10,45,,
1/15/2023,Dumbbell Incline Bench Press,Chest,3,10,35,,
1/15/2023,Dumbbell Incline Bench Press,Chest,4,10,45,,
1/15/2023,Dumbbell Shoulder Press,Shoulders,1,10,35,,
1/15/2023,Dumbbell Shoulder Press,Shoulders,2,10,45,,
1/15/2023,Dumbbell Shoulder Press,Shoulders,3,10,35,,
1/15/2023,Dumbbell Shoulder Press,Shoulders,4,10,45,,
1/15/2023,Dumbbell Overhead Triceps Extensions,Triceps,1,10,35,,
1/15/2023,Dumbbell Overhead Triceps Extensions,Triceps,2,10,35,,
1/15/2023,Dumbbell Overhead Triceps Extensions,Triceps,3,10,45,,
1/17/2023,Leg Press,Quadriceps,1,10,50,,
1/17/2023,Leg Press,Quadriceps,2,12,80,,
1/17/2023,Leg Press,Quadriceps,3,15,100,,
1/17/2023,Leg Press,Quadriceps,4,15,120,,
1/17/2023,Leg Press,Quadriceps,5,10,140,,
1/17/2023,Leg Extensions,Quadriceps,1,10,30,,both legs
1/17/2023,Leg Extensions,Quadriceps,2,10,20,,one leg
1/17/2023,Leg Extensions,Quadriceps,3,10,25,,one leg
1/17/2023,Leg Extensions,Quadriceps,4,10,30,,one leg
1/17/2023,Leg Extensions,Quadriceps,5,10,50,,both legs
1/17/2023,Leg Extensions,Quadriceps,6,10,70,,both legs
1/17/2023,Leg Curls,Glutes_Hamstrings,1,10,20,,one leg
1/17/2023,Leg Curls,Glutes_Hamstrings,2,10,20,,one leg
1/17/2023,Leg Curls,Glutes_Hamstrings,3,10,20,,one leg
1/17/2023,Leg Curls,Glutes_Hamstrings,4,10,20,,one leg
1/17/2023,Leg Curls,Glutes_Hamstrings,5,10,25,,one leg
1/17/2023,Machine Calf Raise,Calves,1,10,40,,
1/17/2023,Machine Calf Raise,Calves,2,10,40,,
1/17/2023,Machine Calf Raise,Calves,3,10,50,,
1/17/2023,Machine Calf Raise,Calves,4,10,50,,
1/17/2023,Machine Calf Raise,Calves,5,10,60,,
1/17/2023,Dumbbell Shoulder Press,Shoulders,1,10,35,,
1/17/2023,Dumbbell Shoulder Press,Shoulders,2,10,35,,
1/17/2023,Dumbbell Shoulder Press,Shoulders,3,10,40,,
1/17/2023,Dumbbell Shoulder Press,Shoulders,4,10,40,,
1/17/2023,Dumbbell Shoulder Press,Shoulders,5,10,40,,
1/17/2023,Lateral Raises,Shoulders,1,10,15,,
1/17/2023,Lateral Raises,Shoulders,2,10,15,,
1/17/2023,Lateral Raises,Shoulders,3,10,15,,
1/17/2023,Front Raises,Shoulders,1,10,15,,
1/17/2023,Front Raises,Shoulders,2,10,15,,
1/17/2023,Front Raises,Shoulders,3,10,15,,
1/17/2023,Dumbbell Shrugs,Back,1,10,35,,
1/17/2023,Dumbbell Shrugs,Back,2,10,35,,
1/17/2023,Dumbbell Shrugs,Back,3,10,35,,
1/17/2023,Dumbbell Shrugs,Back,4,10,35,,
1/18/2023,Unrecorded Session,Record,1,1,,,
1/21/2023,Unrecorded Session,Record,1,1,,,
1/22/2023,Pull-ups,Calisthenics,1,5,,,
1/22/2023,Pull-ups,Calisthenics,2,6,,,
1/22/2023,Chin-ups,Calisthenics,1,5,,,
1/22/2023,Chin-ups,Calisthenics,2,6,,,
1/22/2023,Dumbbell Incline Bench Biceps Curls,Biceps,1,10,15,,
1/22/2023,Dumbbell Incline Bench Biceps Curls,Biceps,2,10,15,,
1/22/2023,Dumbbell Incline Bench Biceps Curls,Biceps,3,10,15,,
1/22/2023,Ez Barbell Bicep Curls,Biceps,1,10,40,,
1/22/2023,Ez Barbell Bicep Curls,Biceps,2,10,40,,
1/22/2023,Ez Barbell Bicep Curls,Biceps,3,10,40,,
1/22/2023,Cable Bar Biceps Curls,Biceps,1,10,20,,
1/22/2023,Cable Bar Biceps Curls,Biceps,2,10,25,,
1/22/2023,Cable Bar Biceps Curls,Biceps,3,10,25,,
1/22/2023,Cable Bar Biceps Curls,Biceps,4,10,20,,
1/22/2023,Machine Lat Pulldown,Back,1,10,50,,both arms
1/22/2023,Machine Lat Pulldown,Back,2,10,80,,one arm
1/22/2023,Machine Lat Pulldown,Back,3,10,90,,one arm
1/22/2023,Machine Lat Pulldown,Back,4,10,100,,one arm
1/22/2023,Machine Lat Pulldown,Back,5,5,100,,both arms
1/22/2023,Machine Row,Back,1,10,50,,both arms
1/22/2023,Machine Row,Back,2,10,80,,one arm
1/22/2023,Machine Row,Back,3,10,90,,one arm
1/22/2023,Machine Row,Back,4,10,100,,one arm
1/22/2023,Machine Row,Back,5,5,100,,both arms
1/22/2023,Machine Rear Delt (Reverse) Fly,Back,1,10,40,,
1/22/2023,Machine Rear Delt (Reverse) Fly,Back,2,10,50,,
1/22/2023,Machine Rear Delt (Reverse) Fly,Back,3,10,40,,
1/22/2023,Machine Rear Delt (Reverse) Fly,Back,4,10,50,,
1/22/2023,MTS Front Pull-Down,Back,1,10,30,,
1/22/2023,MTS Front Pull-Down,Back,2,10,40,,
1/22/2023,MTS Front Pull-Down,Back,3,10,50,,
1/22/2023,MTS Front Pull-Down,Back,4,8,60,,
1/23/2023,Lateral Raises,Shoulders,1,10,15,,
1/23/2023,Lateral Raises,Shoulders,2,10,15,,
1/23/2023,Lateral Raises,Shoulders,3,10,15,,
1/23/2023,Front Raises,Shoulders,1,10,15,,
1/23/2023,Front Raises,Shoulders,2,10,15,,
1/23/2023,Front Raises,Shoulders,3,10,15,,
1/23/2023,Dumbbell Shrugs,Back,1,10,30,,
1/23/2023,Dumbbell Shrugs,Back,2,10,30,,
1/23/2023,Dumbbell Shrugs,Back,3,10,30,,
1/23/2023,Dumbbell Shrugs,Back,4,10,30,,
1/23/2023,Leg Press,Quadriceps,1,10,50,,
1/23/2023,Leg Press,Quadriceps,2,15,80,,
1/23/2023,Leg Press,Quadriceps,3,15,90,,
1/23/2023,Leg Press,Quadriceps,4,10,100,,
1/23/2023,Leg Extensions,Quadriceps,1,10,30,,both legs
1/23/2023,Leg Extensions,Quadriceps,2,10,30,,one leg
1/23/2023,Leg Extensions,Quadriceps,3,10,30,,one leg
1/23/2023,Leg Extensions,Quadriceps,4,10,50,,one leg
1/23/2023,Leg Extensions,Quadriceps,5,10,50,,both legs
1/26/2023,Unrecorded Session,Record,1,1,,,
1/30/2023,Pull-ups,Calisthenics,1,5,,,
1/30/2023,Pull-ups,Calisthenics,2,6,,,
1/30/2023,Pull-ups,Calisthenics,3,5,,,
1/30/2023,Chin-ups,Calisthenics,1,5,,,
1/30/2023,Chin-ups,Calisthenics,2,6,,,
1/30/2023,Chin-ups,Calisthenics,3,5,,,
1/30/2023,Dips,Calisthenics,1,10,,,
1/30/2023,Dips,Calisthenics,2,10,,,
1/30/2023,Dips,Calisthenics,3,10,,,
1/30/2023,Dips,Calisthenics,4,10,,,
1/30/2023,Dips,Calisthenics,5,10,,,
1/30/2023,Dips,Calisthenics,6,10,,,
1/30/2023,Lat Pulldowns,Back,1,10,75,,
1/30/2023,Lat Pulldowns,Back,2,10,80,,
1/30/2023,Lat Pulldowns,Back,3,10,90,,
1/30/2023,Lat Pulldowns,Back,4,10,80,,
1/30/2023,Lat Pulldowns,Back,5,10,70,,
1/30/2023,Machine Row,Back,1,10,50,,both arms
1/30/2023,Machine Row,Back,2,10,80,,one arm
1/30/2023,Machine Row,Back,3,10,80,,both arms
1/30/2023,Machine Row,Back,4,10,90,,one arm
1/30/2023,Machine Row,Back,5,10,100,,one arm
1/30/2023,MTS Front Pull-Down,Back,1,10,30,,
1/30/2023,MTS Front Pull-Down,Back,2,10,30,,
1/30/2023,MTS Front Pull-Down,Back,3,10,40,,
1/30/2023,MTS Front Pull-Down,Back,4,10,50,,
1/30/2023,Machine Rear Delt (Reverse) Fly,Back,1,10,40,,
1/30/2023,Machine Rear Delt (Reverse) Fly,Back,2,10,50,,
1/30/2023,Machine Rear Delt (Reverse) Fly,Back,3,10,40,,
1/30/2023,Machine Rear Delt (Reverse) Fly,Back,4,10,50,,
2/5/2023,Parallette Push-ups,Chest,1,10,,,
2/5/2023,Parallette Push-ups,Chest,2,10,,,
2/5/2023,Parallette Push-ups,Chest,3,10,,,
2/5/2023,Push-ups,Calisthenics,1,10,,,
2/5/2023,Push-ups,Calisthenics,2,10,,,
2/7/2023,Pull-ups,Calisthenics,1,5,,,
2/7/2023,Pull-ups,Calisthenics,2,5,25,,
2/7/2023,Pull-ups,Calisthenics,3,5,10,,
2/7/2023,Chin-ups,Calisthenics,1,5,,,
2/7/2023,Chin-ups,Calisthenics,2,5,25,,
2/7/2023,Chin-ups,Calisthenics,3,5,10,,
2/7/2023,Dips,Calisthenics,1,10,,,
2/7/2023,Dips,Calisthenics,2,8,25,,
2/7/2023,Dips,Calisthenics,3,6,25,,
2/7/2023,Dips,Calisthenics,4,8,10,,
2/7/2023,Barbell Flat Bench Press,Chest,1,10,45,,
2/7/2023,Barbell Flat Bench Press,Chest,2,10,65,,
2/7/2023,Barbell Flat Bench Press,Chest,3,5,95,,
2/7/2023,Barbell Flat Bench Press,Chest,4,5,135,,
2/7/2023,Barbell Flat Bench Press,Chest,5,2,135,,
2/7/2023,Dumbbell Incline Bench Press,Chest,1,10,35,,
2/7/2023,Dumbbell Incline Bench Press,Chest,2,10,35,,
2/7/2023,Dumbbell Incline Bench Press,Chest,3,10,35,,
2/7/2023,Dumbbell Incline Bench Press,Chest,4,10,35,,
2/7/2023,Dumbbell Shoulder Press,Shoulders,1,10,35,,
2/7/2023,Dumbbell Shoulder Press,Shoulders,2,10,35,,
2/7/2023,Dumbbell Shoulder Press,Shoulders,3,10,35,,
2/7/2023,Dumbbell Shoulder Press,Shoulders,4,10,35,,
2/7/2023,Machine Butterfly,Chest,1,10,50,,
2/7/2023,Machine Butterfly,Chest,2,10,70,,
2/7/2023,Machine Butterfly,Chest,3,10,70,,
2/7/2023,Machine Butterfly,Chest,4,10,50,,
2/7/2023,Machine Butterfly,Chest,5,10,50,,
2/9/2023,Pull-ups,Calisthenics,1,5,,,
2/9/2023,Pull-ups,Calisthenics,2,5,,,
2/9/2023,Pull-ups,Calisthenics,3,5,,,
2/9/2023,Chin-ups,Calisthenics,1,5,,,
2/9/2023,Chin-ups,Calisthenics,2,5,,,
2/9/2023,Chin-ups,Calisthenics,3,5,,,
2/9/2023,Dumbbell Shoulder Press,Shoulders,1,10,35,,
2/9/2023,Dumbbell Shoulder Press,Shoulders,2,10,35,,
2/9/2023,Dumbbell Shoulder Press,Shoulders,3,10,35,,
2/9/2023,Dumbbell Shoulder Press,Shoulders,4,10,35,,
2/9/2023,Dumbbell Incline Bench Biceps Curls,Biceps,1,10,15,,
2/9/2023,Dumbbell Incline Bench Biceps Curls,Biceps,2,10,15,,
2/9/2023,Dumbbell Incline Bench Biceps Curls,Biceps,3,10,15,,
2/9/2023,Lateral Raises,Shoulders,1,10,15,,
2/9/2023,Lateral Raises,Shoulders,2,10,15,,
2/9/2023,Lateral Raises,Shoulders,3,10,15,,
2/9/2023,Front Raises,Shoulders,1,10,15,,
2/9/2023,Front Raises,Shoulders,2,10,15,,
2/9/2023,Front Raises,Shoulders,3,10,15,,
2/20/2023,Parallette Push-ups,Chest,1,10,,,
2/20/2023,Parallette Push-ups,Chest,2,10,,,
2/20/2023,Push-ups,Calisthenics,1,10,,,
2/20/2023,Push-ups,Calisthenics,2,10,,,
2/20/2023,Push-ups,Calisthenics,3,10,,,
2/20/2023,Squat,Quadriceps,1,25,,,
2/20/2023,Squat,Quadriceps,2,25,,,
2/20/2023,Lying Leg Raises,Abs,1,20,,,
2/20/2023,Lying Leg Raises,Abs,2,20,,,
2/20/2023,Sit-ups,Abs,1,20,,,
2/20/2023,Sit-ups,Abs,2,20,,,
2/21/2023,Unrecorded Session,Record,1,1,,,
2/23/2023,Unrecorded Session,Record,1,1,,,
2/24/2023,Unrecorded Session,Record,1,1,,,
2/26/2023,Pull-ups,Calisthenics,1,5,,,
2/26/2023,Pull-ups,Calisthenics,2,5,,,
2/26/2023,Pull-ups,Calisthenics,3,5,,,
2/26/2023,Chin-ups,Calisthenics,1,5,,,
2/26/2023,Chin-ups,Calisthenics,2,4,,,
2/26/2023,Dumbbell Bench Press,Chest,1,10,30,,
2/26/2023,Dumbbell Bench Press,Chest,2,10,40,,
2/26/2023,Dumbbell Bench Press,Chest,3,10,45,,
2/26/2023,Dumbbell Bench Press,Chest,4,10,50,,
2/26/2023,Dumbbell Bench Press,Chest,5,10,50,,
2/26/2023,Dumbbell Incline Bench Press,Chest,1,10,45,,
2/26/2023,Dumbbell Incline Bench Press,Chest,2,10,45,,
2/26/2023,Dumbbell Incline Bench Press,Chest,3,10,45,,
2/26/2023,Dumbbell Incline Bench Press,Chest,4,10,45,,
2/26/2023,Dumbbell Row,Back,1,10,45,,
2/26/2023,Dumbbell Row,Back,2,10,45,,
2/26/2023,Dumbbell Row,Back,3,10,45,,
2/26/2023,Machine Lat Pulldown,Back,1,10,70,,
2/26/2023,Machine Lat Pulldown,Back,2,10,80,,
2/26/2023,Machine Lat Pulldown,Back,3,10,90,,
2/26/2023,Machine Lat Pulldown,Back,4,10,120,,
2/26/2023,Machine Row,Back,1,10,50,,
2/26/2023,Machine Row,Back,2,10,80,,
2/26/2023,Machine Row,Back,3,10,90,,
2/27/2023,Unrecorded Session,Record,1,1,,,
2/28/2023,Pull-ups,Calisthenics,1,5,,,
2/28/2023,Pull-ups,Calisthenics,2,5,10,,
2/28/2023,Pull-ups,Calisthenics,3,3,25,,
2/28/2023,Pull-ups,Calisthenics,4,5,,,
2/28/2023,Chin-ups,Calisthenics,1,6,,,
2/28/2023,Dips,Calisthenics,1,8,,,
2/28/2023,Dips,Calisthenics,2,8,,,
2/28/2023,Dips,Calisthenics,3,10,,,
2/28/2023,Dips,Calisthenics,4,10,,,
2/28/2023,Barbell Flat Bench Press,Chest,1,10,45,,
2/28/2023,Barbell Flat Bench Press,Chest,2,5,65,,
2/28/2023,Barbell Flat Bench Press,Chest,3,5,95,,
2/28/2023,Barbell Flat Bench Press,Chest,4,5,115,,
2/28/2023,Barbell Flat Bench Press,Chest,5,5,135,,
2/28/2023,Barbell Flat Bench Press,Chest,6,3,155,,
2/28/2023,Barbell Incline Bench Press,Chest,1,10,45,,
2/28/2023,Barbell Incline Bench Press,Chest,2,8,65,,
2/28/2023,Barbell Incline Bench Press,Chest,3,6,95,,
2/28/2023,Barbell Incline Bench Press,Chest,4,3,135,,
2/28/2023,Dumbbell Bench Press,Chest,1,10,40,,
2/28/2023,Dumbbell Bench Press,Chest,2,10,40,,
2/28/2023,Dumbbell Bench Press,Chest,3,10,40,,
2/28/2023,Dumbbell Bench Press,Chest,4,10,40,,
2/28/2023,Machine Butterfly,Chest,1,10,55,,
2/28/2023,Machine Butterfly,Chest,2,10,70,,
2/28/2023,Machine Butterfly,Chest,3,10,70,,
2/28/2023,Machine Butterfly,Chest,4,10,70,,
3/2/2023,Pull-ups,Calisthenics,1,8,,,
3/2/2023,Pull-ups,Calisthenics,2,6,,,
3/2/2023,Pull-ups,Calisthenics,3,6,,,
3/2/2023,Pull-ups,Calisthenics,4,5,,,
3/2/2023,Chin-ups,Calisthenics,1,6,,,
3/2/2023,Dips,Calisthenics,1,10,,,
3/2/2023,Dips,Calisthenics,2,8,,,
3/2/2023,Dips,Calisthenics,3,8,,,
3/2/2023,Dips,Calisthenics,4,6,,,
3/2/2023,Dumbbell Shoulder Press,Shoulders,1,10,40,,
3/2/2023,Dumbbell Shoulder Press,Shoulders,2,8,40,,
3/2/2023,Dumbbell Shoulder Press,Shoulders,3,8,40,,
3/2/2023,Dumbbell Shoulder Press,Shoulders,4,8,40,,
3/2/2023,Dumbbell Row,Back,1,10,40,,one arm
3/2/2023,Dumbbell Row,Back,2,10,40,,one arm
3/2/2023,Dumbbell Row,Back,3,10,40,,one arm
3/2/2023,Dumbbell Row,Back,4,6,40,,one arm
3/2/2023,Push-ups,Calisthenics,1,20,,,
3/2/2023,Push-ups,Calisthenics,2,20,,,
3/2/2023,Dumbbell Incline Bench Biceps Curls,Biceps,1,10,10,,
3/2/2023,Dumbbell Incline Bench Biceps Curls,Biceps,2,10,10,,
3/2/2023,Dumbbell Incline Bench Biceps Curls,Biceps,3,10,10,,
3/2/2023,Lateral Raises,Shoulders,1,10,10,,
3/2/2023,Lateral Raises,Shoulders,2,8,10,,
3/2/2023,Lateral Raises,Shoulders,3,8,10,,
3/2/2023,Front Raises,Shoulders,1,10,10,,
3/2/2023,Front Raises,Shoulders,2,8,10,,
3/2/2023,Front Raises,Shoulders,3,8,10,,
3/4/2023,Pull-ups,Calisthenics,1,6,,,
3/4/2023,Pull-ups,Calisthenics,2,5,,,
3/4/2023,Pull-ups,Calisthenics,3,4,,,
3/4/2023,Cable Bar Biceps Curls,Biceps,1,15,20,,
3/4/2023,Cable Bar Biceps Curls,Biceps,2,10,25,,
3/4/2023,Cable Bar Biceps Curls,Biceps,3,10,30,,
3/4/2023,Cable Bar Biceps Curls,Biceps,4,10,35,,
3/4/2023,Single Arm Tricep Pushdown,Triceps,1,10,20,,
3/4/2023,Single Arm Tricep Pushdown,Triceps,2,10,20,,
3/4/2023,Single Arm Tricep Pushdown,Triceps,3,10,20,,
3/4/2023,Single Arm Tricep Pushdown,Triceps,4,10,20,,
3/4/2023,Dumbbell Incline Bench Biceps Curls,Biceps,1,15,10,,
3/4/2023,Dumbbell Incline Bench Biceps Curls,Biceps,2,10,15,,
3/4/2023,Dumbbell Incline Bench Biceps Curls,Biceps,3,10,15,,
3/4/2023,Dumbbell Incline Bench Biceps Curls,Biceps,4,10,15,,
3/4/2023,Dumbbell Incline Bench Biceps Curls,Biceps,5,10,15,,
3/4/2023,Dumbbell Shoulder Press,Shoulders,1,10,30,,
3/4/2023,Dumbbell Shoulder Press,Shoulders,2,10,30,,
3/4/2023,Dumbbell Shoulder Press,Shoulders,3,10,30,,
3/4/2023,Dumbbell Shoulder Press,Shoulders,4,10,30,,
3/4/2023,Dumbbell Shoulder Press,Shoulders,5,10,30,,
3/4/2023,Dumbbell Row,Back,1,10,30,,
3/4/2023,Dumbbell Row,Back,2,10,30,,
3/5/2023,Leg Press,Quadriceps,1,10,50,,
3/5/2023,Leg Press,Quadriceps,2,10,70,,
3/5/2023,Leg Press,Quadriceps,3,10,80,,
3/5/2023,Leg Press,Quadriceps,4,10,90,,
3/5/2023,Leg Press,Quadriceps,5,10,100,,
3/5/2023,Leg Press,Quadriceps,6,10,120,,
3/5/2023,Barbell Hip Thrust,Glutes_Hamstrings,1,10,45,,
3/5/2023,Barbell Hip Thrust,Glutes_Hamstrings,2,8,75,,
3/5/2023,Barbell Hip Thrust,Glutes_Hamstrings,3,6,115,,
3/5/2023,Barbell Hip Thrust,Glutes_Hamstrings,4,4,135,,
3/5/2023,Smith Machine Squat,Quadriceps,1,10,75,,
3/5/2023,Smith Machine Squat,Quadriceps,2,8,115,,
3/5/2023,Smith Machine Squat,Quadriceps,3,8,115,,
3/5/2023,Pull-ups,Calisthenics,1,6,,,
3/5/2023,Pull-ups,Calisthenics,2,5,,,
3/5/2023,Pull-ups,Calisthenics,3,5,,,
3/7/2023,Pull-ups,Calisthenics,1,5,,,
3/7/2023,Pull-ups,Calisthenics,2,4,,,
3/7/2023,Pull-ups,Calisthenics,3,4,,,
3/7/2023,Barbell Flat Bench Press,Chest,1,8,65,,
3/7/2023,Barbell Flat Bench Press,Chest,2,5,85,,
3/7/2023,Barbell Flat Bench Press,Chest,3,3,135,,
3/7/2023,Barbell Flat Bench Press,Chest,4,3,135,,
3/7/2023,Barbell Flat Bench Press,Chest,5,2,135,,
3/7/2023,Dips,Calisthenics,1,10,,,
3/7/2023,Dips,Calisthenics,2,8,,,
3/7/2023,Dips,Calisthenics,3,8,,,
3/7/2023,Dips,Calisthenics,4,8,,,
3/7/2023,Push-ups,Calisthenics,1,10,,,
3/7/2023,Dumbbell Shoulder Press,Shoulders,1,10,35,,
3/7/2023,Dumbbell Shoulder Press,Shoulders,2,8,35,,
3/7/2023,Dumbbell Shoulder Press,Shoulders,3,5,40,,
3/7/2023,Dumbbell Shoulder Press,Shoulders,4,8,35,,
3/7/2023,Dumbbell Incline Bench Press,Chest,1,10,35,,
